"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2026-05-30 ~ 2026-06-06"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"17","세종특별자치시  종촌동","640","0640","0000","가재마을4단지(센트레빌)","84.9400","202606","06","48,000","-","15","개인","개인","2015","도움3로 160","-","중개거래","세종","-"
"18","울산광역시 북구 화봉동","1485-2","1485","0002","울산송정금강펜테리움그린테라스1차","84.2118","202606","06","54,800","-","5","개인","개인","2019","화산로 75","-","중개거래","울산 북구","-"
"19","강원특별자치도 원주시 문막읍 포진리","300-10","0300","0010","남정","59.4000","202606","06","5,450","-","1","개인","개인","1993","문막시장3길 119","-","직거래","-","-"
"20","전라남도 무안군 삼향읍 남악리","2320","2320","0000","펠리시티리버뷰","123.1136","202606","06","59,500","-","21","개인","개인","2018","남악로 267","20260608","중개거래","전남 무안군","-"
"21","전라남도 무안군 일로읍 오룡리","17","0017","0000","오룡에듀포레푸르지오(1단지)","84.9783","202606","06","43,000","-","20","개인","개인","2020","오룡중앙동로 37","-","중개거래","전남 목포시","-"
"22","전라남도 영암군 삼호읍 용당리","2183","2183","0000","희망가","59.9801","202606","06","9,100","-","15","개인","개인","2012","모밀항길 39-18","-","중개거래","전남 영암군","-"
"23","대구광역시 중구 달성동","352","0352","0000","달성파크푸르지오힐스테이트","39.7662","202606","06","25,000","-","10","개인","개인","2023","달성로 123","-","중개거래","대구 중구","-"
"24","경상남도 창원시 성산구 대원동","110","0110","0000","에일린의뜰1단지","75.5245","202606","06","72,000","-","8","개인","개인","2025","대원로 60","-","중개거래","경남 창원시 성산구, 경남 창원시 의창구","-"
"25","광주광역시 광산구 월곡동","538-1","0538","0001","일신","84.5100","202606","06","16,500","-","13","개인","개인","1992","사암로 271","-","중개거래","광주 광산구","-"
"26","서울특별시 양천구 신월동","1022","1022","0000","벽산블루밍1단지","84.0145","202606","06","84,000","-","5","개인","개인","2003","신정로13길 50","-","중개거래","서울 양천구","-"
"27","대구광역시 중구 남산동","3030","3030","0000","남산자이하늘채","59.1983","202606","06","58,500","-","32","개인","개인","2022","명덕로 33","-","중개거래","대구 중구","-"
"28","서울특별시 관악구 봉천동","1000","1000","0000","현대(관악)","58.5900","202606","06","96,500","-","1","개인","개인","1992","관악로 304","-","중개거래","서울 관악구","-"
"29","전라남도 화순군 화순읍 삼천리","1070","1070","0000","화순삼천한양립스아파트","81.8546","202606","06","29,700","-","3","개인","개인","2020","쌍충로 13-20","-","중개거래","전남 여수시, 전남 화순군","-"
"30","경기도 안성시 중리동","618","0618","0000","안성중리2차동광","84.9546","202606","06","14,500","-","1","개인","개인","2009","서운로 791-10","-","중개거래","경기 안성시","-"
"31","경기도 안성시 신소현동","175","0175","0000","안성신소현코아루","84.9800","202606","06","20,000","-","2","개인","개인","2006","남파로 73-9","-","중개거래","경기 안성시","-"
"32","경기도 수원시 권선구 호매실동","1388","1388","0000","호매실경남아너스빌","74.9300","202606","06","46,000","-","7","개인","개인","2011","호매실로165번길 70","-","중개거래","경기 수원시 권선구","-"
"33","경기도 수원시 권선구 호매실동","1394","1394","0000","호매실스위첸","59.7700","202606","06","46,550","-","12","개인","개인","2014","호매실로166번길 63","-","중개거래","경기 수원시 권선구","-"
"34","전라남도 광양시 광양읍 용강리","919","0919","0000","남해오네뜨","84.9360","202606","06","15,900","-","18","개인","개인","2014","와룡길 43","-","중개거래","전남 광양시","-"
"35","전라남도 광양시 광양읍 용강리","919","0919","0000","남해오네뜨","84.9780","202606","06","16,800","-","23","개인","개인","2014","와룡길 43","-","중개거래","전남 광양시","-"
"36","경상남도 창원시 성산구 신월동","93","0093","0000","은아","60.3800","202606","06","56,800","-","3","개인","개인","1989","원이대로 663","-","중개거래","경남 창원시 성산구","-"
"37","경기도 수원시 권선구 호매실동","1394","1394","0000","호매실스위첸","59.9000","202606","06","46,700","-","15","개인","개인","2014","호매실로166번길 63","-","중개거래","경기 수원시 권선구, 경기 수원시 영통구","-"
"38","대전광역시 동구 천동","173","0173","0000","리더스시티4BL","59.9400","202606","06","38,600","-","14","개인","개인","2024","안샘로 11","-","중개거래","대전 동구","-"
"39","광주광역시 남구 진월동","481-4","0481","0004","현대","84.9700","202606","06","21,500","-","9","개인","개인","1990","서문대로622번길 7","-","중개거래","광주 남구","-"
"40","강원특별자치도 원주시 명륜동","848-1","0848","0001","동보렉스9차","98.8060","202606","06","21,000","-","11","개인","개인","1999","남원로469번길 82","-","중개거래","강원 원주시","-"
"41","부산광역시 북구 화명동","2306","2306","0000","대림쌍용강변타운","59.8900","202606","06","40,000","-","10","개인","개인","2004","화명신도시로 39","-","중개거래","부산 북구","-"
"42","전라남도 광양시 중동","1309-1","1309","0001","이편한세상광양","84.9430","202606","06","26,500","-","5","개인","개인","2016","시청로 62","-","중개거래","전남 광양시","-"
"43","광주광역시 남구 행암동","597","0597","0000","효천하우스디","59.7600","202606","06","23,000","-","13","개인","개인","2014","효우2로 20","-","중개거래","광주 남구","-"
"44","경기도 화성시 동탄구 석우동","55","0055","0000","롯데캐슬","99.2100","202606","06","87,800","-","14","개인","개인","2008","동탄반석로 231","-","중개거래","경기 화성시 동탄구","-"
"45","경기도 화성시 동탄구 반송동","215","0215","0000","나루마을신도브래뉴","128.0152","202606","06","100,000","-","8","개인","개인","2007","동탄반석로 41","-","중개거래","경기 화성시 동탄구","-"
"46","부산광역시 북구 화명동","2262","2262","0000","대우이안","84.9848","202606","06","45,500","-","6","개인","개인","2002","화명신도시로 145","-","중개거래","부산 북구","-"
"47","광주광역시 남구 임암동","881","0881","0000","효천1중흥에스-클래스에코시티","84.9772","202606","06","42,000","-","3","개인","개인","2019","효천2로 12","-","중개거래","광주 남구","-"
"48","경기도 수원시 권선구 곡반정동","654","0654","0000","수원하늘채더퍼스트2단지","84.9400","202606","06","68,300","-","6","개인","개인","2022","망포로 14","-","중개거래","경기 수원시 권선구","-"
"49","대전광역시 동구 신흥동","212","0212","0000","신흥마을주공","59.9200","202606","06","23,300","-","18","개인","개인","2006","옥천로 38","-","중개거래","대전 동구, 대전 서구","-"
"50","대전광역시 동구 판암동","834","0834","0000","삼정그린코아포레스트(2단지)","59.8923","202606","06","29,000","-","6","개인","개인","2018","새울로 19","-","중개거래","대전 동구","-"
"51","경기도 안산시 상록구 사동","1639-7","1639","0007","그랑시티자이","84.9080","202606","06","65,500","-","9","개인","개인","2020","해양4로 31","-","중개거래","경기 안산시 상록구","-"
"52","전북특별자치도 전주시 덕진구 인후동2가","1614","1614","0000","에버파크","73.2670","202606","06","29,600","-","11","개인","개인","2016","심방죽6길 8","-","중개거래","전북 전주시 덕진구, 전북 전주시 완산구","-"
"53","경기도 평택시 서정동","1135","1135","0000","힐스테이트평택더퍼스트","59.9600","202606","06","34,000","-","1","개인","개인","2024","서정북로 100","-","중개거래","경기 평택시","-"
"54","경기도 이천시 송정동","306","0306","0000","신일1차","59.9330","202606","06","16,000","-","7","개인","개인","2001","증신로291번길 155","-","직거래","-","-"
"55","경기도 화성시 동탄구 반송동","215","0215","0000","나루마을신도브래뉴","96.4338","202606","06","89,000","-","24","개인","개인","2007","동탄반석로 41","-","중개거래","경기 화성시 동탄구","-"
"56","대전광역시 동구 용운동","598","0598","0000","마젤란21","84.9328","202606","06","22,000","-","10","개인","개인","2006","대학로 102-7","-","중개거래","대전 동구","-"
"57","경기도 안산시 상록구 사동","1639-7","1639","0007","그랑시티자이","72.4236","202606","06","59,900","-","37","개인","개인","2020","해양4로 31","-","중개거래","경기 안산시 상록구","-"
"58","경기도 이천시 갈산동","468-1","0468","0001","우성","84.9800","202606","06","16,000","-","11","개인","개인","1997","갈산로87번길 10-3","-","중개거래","경기 이천시","-"
"59","강원특별자치도 춘천시 우두동","1085","1085","0000","춘천파크에뷰","84.8300","202606","06","37,000","-","8","개인","개인","2020","우두1길 129","-","중개거래","강원 춘천시","-"
"60","전북특별자치도 전주시 덕진구 인후동1가","1043","1043","0000","더샵인후센트럴","76.9526","202606","06","46,000","-","5","개인","개인","2020","진버들5길 21","-","중개거래","전북 전주시 덕진구","-"
"61","전북특별자치도 전주시 덕진구 인후동1가","470-9","0470","0009","유정(동남유정)","99.6600","202606","06","12,600","-","2","개인","개인","1983","팽나무5길 17","-","중개거래","전북 전주시 완산구","-"
"62","경기도 화성시 동탄구 반송동","83","0083","0000","시범한빛마을삼부르네상스","84.6910","202606","06","70,000","-","2","개인","개인","2007","동탄반석로 207","-","중개거래","경기 화성시 동탄구","-"
"63","경상남도 창원시 성산구 가음동","8","0008","0000","한림풀에버","84.9905","202606","06","63,700","-","14","개인","개인","2014","가음정로23번길 10-21","-","중개거래","경남 창원시 성산구","-"
"64","전라남도 순천시 해룡면 신대리","2039","2039","0000","중흥에스-클래스2단지","72.1360","202606","06","32,200","-","5","개인","개인","2013","신대로 66","-","중개거래","전남 순천시","-"
"65","부산광역시 남구 문현동","806","0806","0000","보람더하임","85.0000","202606","06","28,800","-","16","개인","개인","2006","전포대로 17","-","중개거래","부산 남구","-"
"66","대구광역시 동구 각산동","389-2","0389","0002","성지각산","50.7300","202606","06","9,000","-","2","개인","개인","1989","반야월북로 155","-","중개거래","대구 동구","-"
"67","경기도 화성시 동탄구 목동","491","0491","0000","힐스테이트동탄","74.8981","202606","06","82,900","-","27","개인","개인","2019","동탄순환대로19길 59","-","중개거래","경기 화성시 동탄구","-"
"68","경기도 부천시 소사구 옥길동","780-1","0780","0001","옥길호반베르디움","72.9980","202606","06","69,300","-","15","개인","개인","2017","범안로 220","-","중개거래","경기 부천시 소사구","-"
"69","경기도 부천시 소사구 옥길동","751-1","0751","0001","옥길브리즈힐","84.3700","202606","06","66,500","-","14","개인","개인","2016","옥길로 80","-","중개거래","경기 부천시 소사구","-"
"70","전라남도 여수시 선원동","1341","1341","0000","우미이노스빌","59.9971","202606","06","25,000","-","13","개인","개인","2004","선원4길 67","-","중개거래","전남 여수시","-"
"71","전북특별자치도 군산시 나운동","749-4","0749","0004","나운동하이스빌","59.4034","202606","06","5,500","-","4","개인","개인","2011","상신3길 26","-","중개거래","전북 군산시","-"
"72","대구광역시 동구 지묘동","1386","1386","0000","LH뉴웰시티","59.9900","202606","06","23,500","-","4","개인","개인","2021","동화천로77길 30","-","중개거래","대구 동구","-"
"73","전라남도 여수시 선원동","1341","1341","0000","우미이노스빌","84.5965","202606","06","30,500","-","9","개인","개인","2004","선원4길 67","-","중개거래","전남 여수시","-"
"74","경기도 평택시 진위면 견산리","27-15","0027","0015","한승아파트","34.4000","202606","06","8,000","-","4","개인","개인","2000","동부대로 41","-","중개거래","경기 평택시","-"
"75","대전광역시 동구 홍도동","1012","1012","0000","홍도동갤러리휴리움","59.9975","202606","06","30,100","-","27","개인","개인","2023","한남로67번길 193","-","중개거래","대전 동구","-"
"76","대전광역시 동구 홍도동","1012","1012","0000","홍도동갤러리휴리움","59.9975","202606","06","30,500","-","26","개인","개인","2023","한남로67번길 193","-","중개거래","대전 동구","-"
"77","강원특별자치도 원주시 문막읍 건등리","1697-1","1697","0001","삼익","59.5000","202606","06","8,400","-","1","개인","개인","1997","건등로 27","-","중개거래","강원 원주시","-"
"78","세종특별자치시  종촌동","640","0640","0000","가재마을4단지(센트레빌)","84.9900","202606","06","49,500","-","26","개인","개인","2015","도움3로 160","-","중개거래","세종","-"
"79","전라남도 여수시 신기동","181","0181","0000","대광로제비앙센텀29","84.9643","202606","06","41,500","-","3","개인","개인","2023","신기북7길 30","-","중개거래","전남 여수시","-"
"80","대구광역시 서구 평리동","1676","1676","0000","평리롯데캐슬","84.9639","202606","06","30,600","-","6","개인","개인","2009","국채보상로 316","-","중개거래","대구 서구","-"
"81","경기도 파주시 와동동","205","0205","0000","가람마을8단지동문굿모닝힐","84.4540","202606","06","30,900","-","6","개인","개인","2001","금바위로 47","-","중개거래","경기 파주시","-"
"82","대구광역시 남구 이천동","1181","1181","0000","대봉교역금호어울림에듀리버","59.5251","202606","06","38,500","-","2","개인","개인","2024","대봉로30길 12","-","중개거래","대구 남구, 대구 서구","-"
"83","경상남도 창원시 진해구 용원동","1338-3","1338","0003","부산신항만이지더원2단지","59.9276","202606","06","18,000","-","17","개인","개인","2014","신항북로 202","-","중개거래","경남 창원시 진해구","-"
"84","경기도 부천시 소사구 범박동","327","0327","0000","일루미스테이트","59.9600","202606","06","56,800","-","2","개인","개인","2024","범안로 157-8","-","중개거래","경기 부천시 소사구, 경기 오산시","-"
"85","경기도 부천시 소사구 범박동","234-1","0234","0001","범박파밀리에포레스트","84.9300","202606","06","57,500","-","12","개인","개인","2011","양지남로68번길 25","-","중개거래","경기 부천시 소사구","-"
"86","경기도 부천시 소사구 소사본동","401-7","0401","0007","풍림","84.7700","202606","06","39,700","-","5","개인","개인","1996","소사로78번길 42","-","중개거래","경기 부천시 소사구, 경기 부천시 원미구","-"
"87","대구광역시 남구 봉덕동","1639","1639","0000","봉덕화성파크드림","69.6487","202606","06","34,900","-","7","개인","개인","2019","대봉로14길 30","-","중개거래","대구 남구, 서울 서초구","-"
"88","인천광역시 서구 당하동","1272-2","1272","0002","유승한내들 에듀파크","94.9916","202606","06","63,000","-","2","개인","개인","2021","이음3로 130","-","중개거래","인천 서구","-"
"89","전라남도 목포시 옥암동","992","0992","0000","현대아이파크2","59.9620","202606","06","18,800","-","15","개인","법인","2002","삼향천로91번길 21","-","중개거래","전남 무안군","-"
"90","경기도 파주시 목동동","1149","1149","0000","산내마을9단지힐스테이트운정","72.7431","202606","06","56,500","-","5","개인","개인","2018","교하로 100","-","중개거래","경기 파주시","-"
"91","경상남도 진주시 호탄동","579-14","0579","0014","삼성","59.8860","202606","06","17,750","-","4","개인","개인","1996","동부로43번길 10-13","-","중개거래","경남 진주시","-"
"92","전북특별자치도 전주시 덕진구 진북동","416","0416","0000","우성","59.7800","202606","06","10,400","-","15","개인","개인","1995","태진로 101","-","중개거래","전북 전주시 덕진구","-"
"93","대구광역시 남구 대명동","3067","3067","0000","교대역하늘채뉴센트원","74.7212","202606","06","54,000","-","22","개인","개인","2022","중앙대로 187","-","중개거래","대구 남구","-"
"94","경기도 부천시 원미구 상동","394","0394","0000","한아름마을(한국)","48.1800","202606","06","32,500","-","13","개인","개인","1996","부흥로 102","-","중개거래","경기 부천시 원미구","-"
"95","경기도 파주시 목동동","907","0907","0000","산내마을2단지센트럴리움(공공임대)","84.9700","202606","06","44,000","-","10","개인","개인","2017","교하로 50","-","중개거래","경기 파주시","-"
"96","광주광역시 동구 계림동","100-1","0100","0001","금호","84.9300","202606","06","24,500","-","3","개인","개인","1996","필문대로 12-7","-","중개거래","광주 동구","-"
"97","경기도 남양주시 와부읍 도곡리","1117","1117","0000","건영덕소리버파크","84.9700","202606","06","51,500","-","20","개인","개인","2002","덕소로 286-1","-","중개거래","경기 남양주시","-"
"98","전라남도 목포시 상동","1019","1019","0000","신안2","84.9200","202606","06","17,400","-","15","개인","법인","1996","하당로 14","-","중개거래","전남 무안군","-"
"99","경기도 파주시 목동동","911","0911","0000","산내마을3단지운정센트레빌","84.3700","202606","06","42,500","-","7","개인","개인","2014","교하로 70","-","중개거래","경기 파주시","-"
"100","서울특별시 관악구 신림동","86-3","0086","0003","청암두산위브센티움","83.6400","202606","06","75,000","-","14","개인","개인","2005","신림로 318","-","중개거래","서울 관악구","-"
"101","울산광역시 울주군 온양읍 대안리","196","0196","0000","울산온양대우","84.9890","202606","06","18,800","-","6","개인","개인","1998","솔밭1길 12","-","중개거래","울산 울주군","-"
"102","부산광역시 해운대구 좌동","1414","1414","0000","건영1","59.8800","202606","06","39,000","-","20","개인","개인","1998","좌동순환로217번길 19","-","중개거래","부산 해운대구","-"
"103","전라남도 목포시 산정동","292","0292","0000","종원나이스빌","84.6990","202606","06","16,000","-","6","개인","개인","2002","양을로 121","-","중개거래","전남 목포시","-"
"104","경기도 파주시 목동동","667","0667","0000","해솔마을4단지벽산우남연리지(667)","118.4664","202606","06","39,500","-","13","개인","개인","2010","해솔로 20","-","중개거래","경기 파주시","-"
"105","광주광역시 동구 계림동","1827","1827","0000","그랜드센트럴","59.9083","202606","06","35,200","-","16","개인","개인","2020","경양로 234","-","중개거래","광주 동구","-"
"106","전라남도 목포시 산정동","1202","1202","0000","신안비치1","59.3100","202606","06","6,800","-","7","개인","개인","1991","청호로 209","-","중개거래","전남 목포시","-"
"107","경기도 파주시 동패동","2127","2127","0000","초롱꽃마을11단지운정하우스디","55.9800","202606","06","39,100","-","16","개인","개인","2022","양지로 112","-","중개거래","경기 파주시","-"
"108","대전광역시 중구 용두동","39","0039","0000","미르마을","76.7700","202606","06","37,200","-","16","개인","개인","2005","선화로22번길 25","-","중개거래","대전 중구","-"
"109","대전광역시 중구 용두동","39","0039","0000","미르마을","84.9800","202606","06","37,400","-","10","개인","개인","2005","선화로22번길 25","-","중개거래","대전 중구","-"
"110","전북특별자치도 전주시 완산구 효자동1가","902","0902","0000","힐스테이트어울림효자","78.9927","202606","06","57,400","-","3","개인","개인","2022","용머리로 135","-","중개거래","전북 전주시 완산구","-"
"111","광주광역시 동구 계림동","1827","1827","0000","그랜드센트럴","84.9490","202606","06","46,300","-","8","개인","개인","2020","경양로 234","-","중개거래","광주 동구, 광주 북구","-"
"112","경기도 파주시 동패동","2129","2129","0000","초롱꽃마을12단지e편한세상운정어반프라임","74.7261","202606","06","57,600","-","14","개인","개인","2021","양지로 120","-","중개거래","경기 파주시","-"
"113","경기도 수원시 권선구 권선동","1337","1337","0000","수원아이파크시티7단지","59.8800","202606","06","55,500","-","2","개인","개인","2016","덕영대로1190번길 100","-","중개거래","경기 수원시 권선구, 충남 천안시 동남구","-"
"114","경기도 파주시 동패동","2129","2129","0000","초롱꽃마을12단지e편한세상운정어반프라임","74.7261","202606","06","58,100","-","11","개인","개인","2021","양지로 120","-","중개거래","경기 파주시","-"
"115","경기도 파주시 동패동","1711","1711","0000","책향기마을14단지우남퍼스트빌(1711)","101.9776","202606","06","43,500","-","14","개인","개인","2006","책향기로 209","-","중개거래","경기 파주시","-"
"116","경기도 수원시 권선구 권선동","1337","1337","0000","수원아이파크시티7단지","59.8800","202606","06","55,500","-","2","개인","개인","2016","덕영대로1190번길 100","-","중개거래","경기 수원시 권선구","-"
"117","경기도 파주시 동패동","1711","1711","0000","책향기마을14단지우남퍼스트빌(1711)","101.9776","202606","06","43,500","-","14","개인","개인","2006","책향기로 209","20260608","중개거래","경기 파주시","-"
"118","대구광역시 북구 읍내동","491","0491","0000","칠곡이편한세상","158.1697","202606","06","59,000","-","16","개인","개인","2009","칠곡중앙대로 598","-","중개거래","대구 북구","-"
"119","부산광역시 해운대구 송정동","174-15","0174","0015","태원빌리지","84.4600","202606","06","26,500","-","3","개인","개인","2002","송정중앙로15번길 120-3","-","중개거래","대구 달성군","-"
"120","충청남도 예산군 삽교읍 목리","884","0884","0000","내포신도시중흥S-클래스더시티","84.9642","202606","06","33,500","-","7","개인","개인","2024","청사로 250","-","중개거래","충남 예산군","-"
"121","경기도 수원시 권선구 권선동","1337","1337","0000","수원아이파크시티7단지","59.8800","202606","06","59,500","-","7","개인","개인","2016","덕영대로1190번길 100","-","중개거래","경기 수원시 권선구","-"
"122","대구광역시 북구 국우동","1228","1228","0000","힐스테이트데시앙도남4단지","84.9628","202606","06","42,000","-","9","개인","개인","2021","도남중앙로8길 8","-","중개거래","대구 북구","-"
"123","충청남도 예산군 삽교읍 목리","832","0832","0000","이지더원센트럴에듀","73.1700","202606","06","27,000","-","16","개인","개인","2024","예학로 111","-","중개거래","충남 예산군","-"
"124","경기도 수원시 권선구 권선동","1303","1303","0000","상록3단지","59.5920","202606","06","48,000","-","17","개인","개인","2001","세권로316번길 15","-","중개거래","경기 수원시 권선구","-"
"125","광주광역시 동구 계림동","1827","1827","0000","그랜드센트럴","84.9490","202606","06","47,100","-","11","개인","개인","2020","경양로 234","-","중개거래","광주 동구","-"
"126","경기도 수원시 권선구 권선동","1188-1","1188","0001","성지","49.8750","202606","06","25,400","-","8","개인","개인","1994","경수대로302번길 32","-","중개거래","경기 수원시 권선구","-"
"127","충청남도 홍성군 홍성읍 월산리","851","0851","0000","부영2차(851-0)","80.9663","202606","06","10,000","-","10","개인","개인","2004","월산로30번길 38","-","중개거래","충남 홍성군","-"
"128","경상남도 김해시 진영읍 진영리","1690","1690","0000","중흥에스-클래스에코시티","84.7740","202606","06","34,000","-","19","개인","개인","2019","진산대로 59","-","중개거래","경남 김해시","-"
"129","대구광역시 북구 구암동","655-1","0655","0001","칠곡서한타운3","59.8700","202606","06","12,200","-","8","개인","개인","1996","구암로32길 14","-","중개거래","대구 북구","-"
"130","충청남도 홍성군 홍성읍 월산리","850","0850","0000","부영1차","80.9663","202606","06","12,000","-","5","개인","개인","2003","월산로30번길 39","-","중개거래","충남 홍성군","-"
"131","부산광역시 서구 서대신동1가","283","0283","0000","대신푸르지오1차","84.6518","202606","06","60,500","-","13","개인","개인","2018","대영로38번길 11","-","중개거래","부산 서구","-"
"132","충청남도 부여군 부여읍 동남리","41","0041","0000","동남주공","39.7200","202606","06","5,900","-","4","개인","개인","1987","금성로 20","-","중개거래","충남 부여군","-"
"133","대구광역시 북구 동천동","950","0950","0000","화성센트럴파크","59.9402","202606","06","21,900","-","12","개인","개인","2003","대천로 100","-","중개거래","대구 북구","-"
"134","서울특별시 관악구 신림동","1694","1694","0000","신림현대","34.8600","202606","06","48,000","-","6","개인","개인","1993","신림로29길 8","-","중개거래","서울 관악구","-"
"135","울산광역시 북구 중산동","622","0622","0000","중산현대","59.5950","202606","06","6,300","-","19","개인","개인","1995","이화5길 20","-","중개거래","울산 북구","-"
"136","충청남도 당진시 송악읍 반촌리","987","0987","0000","당진롯데캐슬","84.2729","202606","06","18,600","-","3","개인","개인","2012","반촌로 108","-","중개거래","충남 당진시","-"
"137","충청남도 당진시 송악읍 반촌리","987","0987","0000","당진롯데캐슬","99.5390","202606","06","21,600","-","9","개인","개인","2012","반촌로 108","-","중개거래","충남 당진시","-"
"138","충청남도 당진시 송악읍 반촌리","987","0987","0000","당진롯데캐슬","99.5390","202606","06","20,800","-","5","개인","개인","2012","반촌로 108","-","중개거래","충남 당진시","-"
"139","경기도 파주시 다율동","1035","1035","0000","해오름마을14단지푸르지오파르세나","59.9659","202606","06","41,000","-","8","개인","개인","2022","청암로 82","-","중개거래","경기 파주시, 서울 은평구","-"
"140","대구광역시 북구 태전동","936","0936","0000","롯데","112.5600","202606","06","17,400","-","10","개인","개인","1993","구암로 12","-","중개거래","대구 북구","-"
"141","서울특별시 관악구 신림동","1694","1694","0000","신림현대","34.8600","202606","06","42,900","-","4","개인","개인","1993","신림로29길 8","-","중개거래","서울 관악구","-"
