"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2026-06-20 ~ 2026-06-27"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"106","광주광역시 북구 양산동","288-15","0288","0015","호반","59.9500","202606","26","16,800","-","2","개인","개인","1997","양산제로137번길 7","-","중개거래","광주 북구","-"
"107","부산광역시 남구 용호동","197","0197","0000","GS하이츠자이","130.1762","202606","26","105,500","-","2","개인","개인","2008","신선로 566","-","중개거래","부산 남구, 부산 수영구","-"
"108","전북특별자치도 정읍시 상동","253-8","0253","0008","현대2차","84.9850","202606","26","18,000","-","15","법인","기타","1994","학산로 127-4","-","직거래","-","-"
"109","부산광역시 사하구 감천동","808","0808","0000","감천유림1차","84.9900","202606","26","20,200","-","6","개인","개인","1997","감천로 24","-","중개거래","부산 사하구","-"
"110","경상북도 경주시 현곡면 하구리","1291","1291","0000","경주자이르네","84.9190","202606","26","40,000","-","22","개인","개인","2024","새안현로 21","-","중개거래","경북 경주시","-"
"111","광주광역시 광산구 신가동","1058","1058","0000","수완지구호반베르디움1차","84.8840","202606","26","62,000","-","8","개인","개인","2012","수등로123번길 21","-","중개거래","광주 광산구","-"
"112","광주광역시 남구 임암동","881","0881","0000","효천1중흥에스-클래스에코시티","84.9772","202606","26","38,500","-","2","개인","개인","2019","효천2로 12","-","중개거래","광주 남구","-"
"113","전라남도 순천시 옥천동","231-1","0231","0001","현대","74.3100","202606","26","11,000","-","4","개인","개인","1990","옥천1길 3","-","직거래","-","-"
"114","전라남도 순천시 연향동","1346","1346","0000","동부","76.2900","202606","26","12,700","-","7","개인","개인","1992","연향중앙상가길 56","-","중개거래","전남 순천시","-"
"115","강원특별자치도 강릉시 교동","758-27","0758","0027","태화맨션","76.7500","202606","26","12,800","-","2","개인","개인","1991","화부산로99번길 6-3","-","직거래","-","-"
"116","대전광역시 중구 중촌동","10-3","0010","0003","시영","54.6450","202606","26","16,200","-","4","개인","개인","1986","대종로 701","-","중개거래","대전 대덕구, 대전 중구","-"
"117","전북특별자치도 익산시 목천동","1376-1","1376","0001","한스빌","26.5195","202606","26","2,300","-","12","개인","개인","2001","목천로 30-14","-","중개거래","전북 익산시","-"
"118","광주광역시 동구 소태동","1103","1103","0000","무등산골드클래스","39.9979","202606","26","19,100","-","10","개인","법인","2018","학소로 109","-","직거래","-","-"
"119","충청북도 증평군 증평읍 창동리","224","0224","0000","부흥","57.4400","202606","26","5,300","-","2","개인","개인","1983","삼보로7길 45","-","직거래","-","-"
