"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2026-06-13 ~ 2026-06-20"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"69","대전광역시 서구 둔산동","1204","1204","0000","녹원","59.5400","202606","19","38,500","-","7","개인","개인","1994","둔산남로 30","-","중개거래","대전 서구","-"
"70","경기도 남양주시 별내동","871","0871","0000","별내푸르지오","76.8213","202606","19","57,500","-","4","개인","개인","2015","송산로307번길 22","-","중개거래","경기 남양주시","-"
"71","대구광역시 수성구 시지동","591","0591","0000","수성알파시티동화아이위시","84.9478","202606","19","86,500","-","18","개인","개인","2019","알파시티2로 48","-","중개거래","대구 수성구","-"
"72","강원특별자치도 태백시 황지동","24","0024","0000","대산하이츠빌","59.7954","202606","19","12,000","-","9","개인","개인","2002","풀미당골길 35","-","직거래","-","-"
"73","인천광역시 서구 왕길동","295-1","0295","0001","유승","84.9600","202606","19","21,500","-","14","개인","개인","2000","단봉로 12","-","중개거래","인천 서구","-"
"74","강원특별자치도 철원군 동송읍 이평리","572-4","0572","0004","유명(101,102동)","36.0000","202606","19","3,000","-","11","개인","개인","1997","금학로116번길 13","-","직거래","-","-"
"75","경기도 고양시 덕양구 신원동","600","0600","0000","신원마을고양삼송아이파크","100.1000","202606","19","67,000","-","20","개인","개인","2012","신원3로 20","-","중개거래","경기 고양시 덕양구","-"
"76","인천광역시 부평구 삼산동","56-3","0056","0003","삼보","57.8200","202606","19","17,800","-","2","개인","개인","1990","후정동로47번길 4","-","중개거래","인천 부평구","-"
"77","강원특별자치도 원주시 지정면 가곡리","1468","1468","0000","이지더원더그레이스아파트","84.9709","202606","19","31,500","-","14","개인","개인","2020","신지정로 255","-","중개거래","강원 원주시","-"
"78","대구광역시 달서구 상인동","1600","1600","0000","상인역모아엘가파크뷰","72.9100","202606","19","30,000","-","2","개인","개인","2019","상화북로 162","-","중개거래","경기 남양주시","-"
"79","충청북도 충주시 연수동","1767","1767","0000","충주센트럴푸르지오","84.9589","202606","19","44,500","-","14","개인","개인","2018","연수서편2길 11","-","직거래","-","-"
"80","광주광역시 서구 쌍촌동","1385","1385","0000","상무한국아델리움","84.9546","202606","19","40,000","-","17","개인","개인","2019","내방로241번길 10","-","중개거래","광주 서구","-"
"81","광주광역시 서구 금호동","1077","1077","0000","EG스위트밸리","84.4390","202606","19","30,800","-","8","개인","개인","2003","화개중앙로87번길 16-1","-","중개거래","광주 서구","-"
"82","전북특별자치도 완주군 이서면 갈산리","645","0645","0000","이노힐스아파트","84.9800","202606","19","42,900","-","11","개인","개인","2013","갈산1로 71","-","중개거래","전북 완주군","-"
"83","인천광역시 서구 가정동","609-1","0609","0001","루원호반베르디움더센트럴","73.1716","202606","19","59,300","-","24","개인","개인","2018","봉오재3로 75","-","중개거래","인천 서구","-"
"84","경기도 수원시 영통구 매탄동","1258","1258","0000","주공그린빌1","84.5100","202606","19","51,000","-","7","개인","개인","2002","매탄로126번길 22","-","중개거래","경기 수원시 영통구","-"
"85","전북특별자치도 김제시 금산면 성계리","445-1","0445","0001","명산","59.9700","202606","19","3,000","-","1","개인","개인","1992","원평12길 23","-","직거래","-","-"
"86","강원특별자치도 강릉시 내곡동","759","0759","0000","강릉자이파인베뉴","76.9454","202606","19","43,800","-","1","개인","개인","2024","동해대로 2768","-","중개거래","강원 강릉시","-"
"87","충청북도 청주시 흥덕구 옥산면 가락리","953","0953","0000","흥덕코오롱하늘채아파트","84.9824","202606","19","23,100","-","1","개인","개인","2016","가락길 60","-","중개거래","충북 청주시 흥덕구","-"
"88","충청남도 서산시 읍내동","624-1","0624","0001","대림동신","129.3800","202606","19","16,400","-","11","개인","개인","1994","부춘2로 47","-","직거래","-","-"
"89","경기도 고양시 일산서구 주엽동","83","0083","0000","강선마을12단지두진","44.3200","202606","19","20,500","-","14","개인","개인","1994","중앙로 1391","-","중개거래","경기 파주시","-"
"90","대구광역시 남구 대명동","629-1","0629","0001","정우맨션","81.8180","202606","19","15,300","-","10","개인","개인","1979","현충로25길 71","-","중개거래","대구 남구","-"
"91","충청남도 천안시 동남구 목천읍 신계리","127-2","0127","0002","천안목천협성엠파이어","39.8200","202606","19","6,000","-","6","개인","개인","2013","충절로 874","-","직거래","-","-"
"92","인천광역시 남동구 논현동","577","0577","0000","풍림","85.0000","202606","19","27,600","-","3","개인","개인","2000","청능대로718번길 7","-","중개거래","인천 남동구","-"
"93","전북특별자치도 군산시 수송동","829-2","0829","0002","수송아이파크","119.9488","202606","19","39,700","-","7","개인","개인","2008","수송동로 91","-","중개거래","전북 군산시","-"
"94","충청남도 공주시 웅진동","산32-10","0032","0010","경일","42.0800","202606","19","4,000","-","4","개인","개인","1991","웅진절골3길 25","-","직거래","-","-"
"95","경기도 여주시 홍문동","353","0353","0000","동원","49.2911","202606","19","14,000","-","8","개인","개인","2001","세종로 173-69","-","중개거래","경기 여주시","-"
"96","인천광역시 서구 불로동","806","0806","0000","불로e-편한세상","59.7940","202606","19","24,700","-","11","개인","개인","2005","고산후로 398","-","중개거래","인천 서구","-"
"97","전북특별자치도 순창군 순창읍 순화리","943","0943","0000","온리뷰","77.7230","202606","19","22,000","-","12","개인","개인","2017","금산로 22","-","직거래","-","-"
"98","경기도 용인시 기흥구 영덕동","1267","1267","0000","용인기흥효성해링턴플레이스","73.6500","202606","19","59,700","-","16","개인","개인","2019","덕영대로2077번길 33","-","중개거래","경기 용인시 기흥구","-"
"99","경기도 양주시 옥정동","936","0936","0000","e편한세상옥정더퍼스트","84.9804","202606","19","39,700","-","7","개인","개인","2019","옥정서로1길 60","-","중개거래","경기 양주시","-"
"100","광주광역시 광산구 송정동","817-5","0817","0005","광신프로그레스","84.8980","202606","19","31,000","-","4","개인","개인","2007","광산로20번길 28","-","직거래","-","-"
"101","강원특별자치도 춘천시 석사동","893","0893","0000","석사동현진에버빌1차","84.9990","202606","19","34,000","-","8","개인","개인","2004","지석로 97","-","중개거래","강원 춘천시","-"
"102","충청남도 천안시 서북구 백석동","930","0930","0000","브라운스톤","84.9920","202606","19","24,300","-","7","개인","개인","2006","번영로 306-15","-","중개거래","충남 아산시, 충남 천안시 서북구","-"
"103","강원특별자치도 강릉시 노암동","627-2","0627","0002","대림임대","48.3200","202606","19","6,000","-","5","개인","개인","1989","임영로25번길 13","20260619","중개거래","강원 강릉시","-"
"104","경기도 안양시 만안구 안양동","1393","1393","0000","래미안안양메가트리아","49.6300","202606","19","69,000","-","1","개인","개인","2016","안양천서로 177","-","중개거래","경기 안양시 동안구, 경기 안양시 만안구","-"
"105","경기도 안양시 동안구 호계동","1296","1296","0000","평촌어바인퍼스트","39.2600","202606","19","40,000","-","2","개인","법인","2021","경수대로 583","-","중개거래","경기 안양시 동안구","-"
"106","경기도 김포시 풍무동","775","0775","0000","한화유로메트로2차","101.6020","202606","19","46,000","-","16","개인","개인","2014","풍무로68번길 41","-","중개거래","경기 김포시","-"
"107","인천광역시 서구 당하동","1027-15","1027","0015","신안실크벨리","59.9639","202606","19","26,500","-","13","개인","개인","2004","원당대로840번길 22","-","중개거래","인천 서구, 인천 연수구","-"
"108","대전광역시 유성구 봉명동","615-2","0615","0002","스카이뷰시티","28.0783","202606","19","10,000","-","8","개인","개인","2018","온천북로13번길 21","-","직거래","-","-"
"109","충청북도 청주시 흥덕구 가경동","2251","2251","0000","청주가경아이파크4단지","84.8743","202606","19","59,500","-","13","개인","개인","2022","홍골로 82","-","중개거래","충북 청주시 흥덕구","-"
"110","경기도 안산시 단원구 고잔동","766","0766","0000","주공그린빌8","75.8200","202606","19","44,900","-","1","개인","개인","2001","광덕2로 241","-","중개거래","경기 안산시 단원구","-"
"111","부산광역시 북구 덕천동","802","0802","0000","덕천주공1","38.6400","202606","19","9,200","-","3","개인","개인","1991","덕천로 72","-","중개거래","부산 북구","-"
"112","경기도 구리시 인창동","29","0029","0000","한진","84.9730","202606","19","54,000","-","10","개인","개인","2002","동구릉로238번길 20","-","중개거래","경기 구리시","-"
"113","광주광역시 남구 송하동","594","0594","0000","효천코오롱하늘채","84.7954","202606","19","35,750","-","7","개인","개인","2020","원효천2길 13","-","중개거래","광주 남구","-"
"114","경기도 양주시 덕계동","915","0915","0000","덕계역금강펜테리움센트럴파크","59.2968","202606","19","32,000","-","17","개인","개인","2023","고덕로 15","-","중개거래","경기 양주시","-"
"115","경상남도 창원시 진해구 풍호동","83-3","0083","0003","우성","84.7700","202606","19","13,400","-","4","개인","개인","1994","충장로 575","-","중개거래","경남 창원시 진해구","-"
"116","제주특별자치도 서귀포시 중문동","2367-1","2367","0001","삼성홈스테이","17.1446","202606","19","5,500","-","7","개인","개인","2018","중문상로 10","-","중개거래","제주 제주시","-"
"117","부산광역시 기장군 일광읍 삼성리","794","0794","0000","일광한신더휴센트럴포레1단지","84.9616","202606","19","51,500","-","18","개인","개인","2020","해빛1로 62","-","중개거래","부산 기장군, 부산 북구","-"
"118","경상남도 사천시 동금동","583","0583","0000","금성백조예미지","59.9303","202606","19","20,000","-","8","개인","개인","2019","신항로 64","-","중개거래","경남 사천시","-"
"119","강원특별자치도 강릉시 견소동","289","0289","0000","송정해변신도브래뉴아파트","84.9900","202606","19","23,800","-","5","개인","개인","2005","경강로2539번길 22","-","직거래","-","-"
"120","경상북도 김천시 신음동","394-3","0394","0003","현대1","84.6020","202606","19","17,000","-","1","개인","개인","1996","시청로 46","-","중개거래","경북 김천시","-"
"121","경상남도 창원시 진해구 풍호동","305-17","0305","0017","창원마린푸르지오2단지","84.9808","202606","19","37,000","-","16","개인","개인","2015","충장로657번길 35","-","중개거래","경남 창원시 진해구","-"
"122","전라남도 여수시 봉계동","2","0002","0000","신동아","59.8600","202606","19","8,700","-","2","개인","개인","1997","좌수영로 682-26","-","직거래","-","-"
"123","강원특별자치도 춘천시 온의동","591","0591","0000","춘천센트럴파크푸르지오","74.9407","202606","19","51,500","-","16","개인","개인","2021","스포츠타운길 501","-","중개거래","강원 춘천시","-"
"124","부산광역시 사하구 장림동","321-28","0321","0028","나산리버빌","84.9700","202606","19","22,200","-","5","개인","개인","2008","장림번영로 53","-","중개거래","부산 사하구","-"
"125","경기도 부천시 원미구 심곡동","339-18","0339","0018","스카이포인트아파트","69.5500","202606","19","40,000","-","6","개인","개인","2022","신흥로53번길 32","-","직거래","-","-"
"126","전라남도 나주시 용산동","344","0344","0000","용산2단지주공","49.6200","202606","19","3,800","-","12","법인","개인","1999","영나로 2421","-","직거래","-","-"
"127","강원특별자치도 원주시 단구동","1679","1679","0000","청솔3차","58.6500","202606","19","9,000","-","6","개인","개인","2000","단구로 406","-","중개거래","강원 원주시","-"
"128","강원특별자치도 강릉시 입암동","712","0712","0000","입암동강변코아루오투리움아파트","79.1910","202606","19","32,800","-","10","개인","개인","2019","월대산로 23","-","중개거래","강원 강릉시","-"
"129","경기도 구리시 인창동","667-1","0667","0001","신일","99.9700","202606","19","88,000","-","1","개인","개인","1996","건원대로34번길 51","-","중개거래","경기 구리시","-"
"130","경기도 화성시 병점구 반월동","944","0944","0000","에스케이뷰파크","59.9963","202606","19","57,500","-","4","개인","개인","2015","동탄원천로 382-37","-","중개거래","경기 화성시 병점구","-"
"131","경상남도 창원시 성산구 남양동","17","0017","0000","우성","83.4600","202606","19","40,500","-","1","개인","개인","1989","대암로 22","-","중개거래","경남 창원시 성산구","-"
"132","경상북도 포항시 남구 대송면 제내리","1071","1071","0000","개나리","35.9100","202606","19","1,100","-","4","개인","개인","1987","제내길36번길 5-6","-","직거래","-","-"
"133","경기도 남양주시 퇴계원읍 퇴계원리","369","0369","0000","신별내퇴계원어울림","84.9308","202606","19","52,000","-","11","개인","개인","2012","퇴계원로 141","-","중개거래","경기 남양주시","-"
"134","경상남도 창원시 성산구 대방동","358","0358","0000","대동","49.9400","202606","19","13,700","-","3","개인","개인","1992","대정로 142","-","직거래","-","-"
"135","대구광역시 달성군 유가읍 봉리","627","0627","0000","반도유보라","70.0935","202606","19","20,700","-","16","개인","개인","2016","테크노대로 195","-","직거래","-","-"
"136","경상북도 칠곡군 약목면 관호리","952","0952","0000","삼주강변타운","50.0000","202606","19","3,000","-","5","개인","개인","1993","관호8길 28-18","-","중개거래","경북 칠곡군","-"
"137","경기도 오산시 수청동","622","0622","0000","더샵오산센트럴","67.9716","202606","19","55,000","-","21","개인","개인","2020","내삼미로 65","-","중개거래","경기 오산시","-"
"138","광주광역시 북구 우산동","835","0835","0000","무등산자이앤어울림1단지","84.9596","202606","19","64,000","-","11","개인","개인","2025","서양로 155","-","중개거래","광주 광산구, 광주 북구","-"
"139","경기도 수원시 권선구 곡반정동","579","0579","0000","수원권선한솔","99.2220","202606","19","40,000","-","14","개인","개인","2000","동수원로58번길 21","-","중개거래","경기 수원시 권선구","-"
"140","전북특별자치도 전주시 완산구 중화산동1가","223-6","0223","0006","거성근영(2)","84.4600","202606","19","14,000","-","6","개인","개인","1995","선너머로 36-9","-","직거래","-","-"
"141","경기도 용인시 처인구 모현읍 일산리","669","0669","0000","신안인스빌1단지","84.9200","202606","19","31,200","-","9","개인","개인","2004","문현로 326","-","중개거래","경기 용인시 처인구","-"
"142","경기도 고양시 일산서구 탄현동","1476","1476","0000","탄현마을(동성)","101.8500","202606","19","36,000","-","1","개인","개인","1994","일현로 128","-","직거래","-","-"
